ID,CONCEPT,DOCULECT,FORM,TOKENS
7918,bite,ROMBLOMANON 2,,
8010,bite,SAMAL,,
8102,bite,SAMBAL BOTOLAN,,
8194,bite,SANGIL SARANGANI ISLANDS,,
8286,bite,SEDANG,ren,r e n
8378,bite,SIBUTU SOUTHERN SAMA,,
8470,bite,SOGODNIN BORACAY,,
8562,bite,SOUTH SAAMI,,
8654,bite,SOUTHERN CATANDUANES,,
8746,bite,SOUTHERN SORSOGON,,
8838,bite,SOUTHWEST PALAWANO,,
8930,bite,SPANISH,morde,m o r d e
9022,bite,SUBANON SIOCON,,
9114,bite,SUBANUN SINDANGAN,,
9206,bite,SURIGAONON,,
9298,bite,TAGABAWA,,
9390,bite,TAGABILI,,
9482,bite,TAGALOG,kagat,k a g a t
9574,bite,TAGBANWA ABORLAN,,
9666,bite,TAGBANWA KALAMIAN,,
9758,bite,TAUSUG,,
9850,bite,TIMUGON MURUT,,
9942,bite,TIRURAY,,
10034,bite,TURKISH,əsərma,ə s ə r m a
10126,bite,UGARITIC,,
10218,bite,UMIRAY DUMAGET AGTA,,
10310,bite,WARAY WARAY,,
10402,bite,YAKAN,,
10494,bite,YOGAD,,
10586,bite,ZAMBOANGUENO,,
10678,bite,IMOROD,soŋit,s o ŋ i t
10770,bite,BABUYAN,,
10862,bite,BISAYA SABAH,,
10954,bite,CAPIZNON,,
11046,bite,FINALLIG,,
11138,bite,HILIGAYNON,,
11230,bite,INABAKNON,,
11322,bite,KALAGAN KAAGAN,,
11414,bite,KANKANAEY,,
11506,bite,MANDAYAN BOSO,,
11598,bite,MANDAYAN ISLAM PISO,,
11690,bite,SINAUNA,,
11782,bite,SOUTHERN KALINGA,,
7,black,AGTA,,
99,black,AKLANON,,
191,black,ARTA,,
283,black,ATTA PAMPLONA,,
375,black,BAJAU WEST COAST,,
467,black,BALANGAW,,
559,black,BALANGINGI SAMA,,
651,black,BANTON BANTOANON,,
743,black,BASQUE,belc,b e l c
835,black,BATAK PALAWAN,,
927,black,BILAAN KORONADAL,,
1019,black,BILAAN SARANGANI,,
1111,black,BONGGI,,
1203,black,BONTOC GUINAANG,,
1295,black,BUHI,,
1387,black,BUKIDNON BINUKID,maitum,m a i t u m
1479,black,BUTUANON,,
1571,black,CAIJIA,,
1663,black,CEBUANO,,
1755,black,CENTRAL TAGBANWA,,
1847,black,CUYONON,,
1939,black,DARAGA,,
2031,black,DUMAGAT CASIGURAN,,
2123,black,DUPANINGAN AGTA,,
2215,black,ENGLISH,blEk,b l k
2307,black,ESKAYAN,,
2399,black,ESTONIAN,must,m u s t
2491,black,FINNISH,musta,m u s t a
2583,black,FUZHOU CHINESE,,
2675,black,GADDANG,,
2767,black,HANUNOO,agiwan,a g i w a n
2859,black,HIGAONON BINUKID,maitum,m a i t u m
2951,black,HUNGARIAN,fekete,f e k e t e
3043,black,IBANAG,,
3135,black,IDAAN,,
3227,black,IFUGAO AMGANAD,,
3319,black,IFUGAO BATAD,,
3411,black,IFUGAO BAYNINAN,,
3503,black,ILOKANO,,
3595,black,ILONGOT KAKIDUGEN,,
3687,black,INIBALOI,,
3779,black,IRANUN,,
3871,black,IRIGA,,
3963,black,ISNAG,,
4055,black,ITAWIT,,
4147,black,ITNEG BINONGAN,,
4239,black,JAPANESE,kuroi,k u r o i
4331,black,KADAZAN,,
4423,black,KAGAYANEN,,
4515,black,KALAGAN,,
4607,black,KALINGA GUINAANG,,
4699,black,KALINGA LIMOS,,
4791,black,KALLAHAN KAYAPA PROPER,,
4883,black,KANKANAY NORTHERN,,
4975,black,KAPAMPANGAN,matuliŋ,m a t u l i ŋ
5067,black,KINARAY A,,
5159,black,KOREAN,komun,k o m u n
5251,black,LEGAZPI,,
5343,black,LIBON,,
5435,black,LIVE,,
5527,black,MAMANWA,,
5619,black,MANIDE,,
5711,black,MANOBO ATA,,
5803,black,MANOBO DIBABAWON,,
5895,black,MANOBO ILIANEN,,
5987,black,MANOBO KALAMANSIG COTABATO,,
6079,black,MANOBO SARANGANI,,
6171,black,MANOBO TIGWA,,
6263,black,MANOBO WESTERN BUKIDNON,,
6355,black,MANSAKA,,
6447,black,MAPUN,,
6539,black,MARANAO,,
6631,black,MASBATENYO,,
6723,black,MINANGALI LOWER TANUDAN KALINGA,,
6815,black,MOKSHA,ravZa,r a v a
6907,black,MOLBOG,,
6999,black,MONGOLIAN,,
7091,black,MORO MAGINDANAU,,
7183,black,NORTHERN CATANDUANES,,
7275,black,NORTHERN SORSOGON,,
7367,black,OAS,,
7459,black,PALAWANO BATAK,,
7551,black,PANGASINAN,,
7643,black,PANGUTARAN SAMA,,
7735,black,PROTO PALAWAN,,
7827,black,QUEZON PALAWAN,,
7919,black,ROMBLOMANON 2,,
8011,black,SAMAL,,
8103,black,SAMBAL BOTOLAN,,
8195,black,SANGIL SARANGANI ISLANDS,,
8287,black,SEDANG,praŋ,p r a ŋ
8379,black,SIBUTU SOUTHERN SAMA,,
8471,black,SOGODNIN BORACAY,,
8563,black,SOUTH SAAMI,,
8655,black,SOUTHERN CATANDUANES,,
8747,black,SOUTHERN SORSOGON,,
8839,black,SOUTHWEST PALAWANO,,
8931,black,SPANISH,negro,n e g r o
9023,black,SUBANON SIOCON,,
9115,black,SUBANUN SINDANGAN,,
9207,black,SURIGAONON,,
9299,black,TAGABAWA,,
9391,black,TAGABILI,,
9483,black,TAGALOG,itim,i t i m
9575,black,TAGBANWA ABORLAN,,
9667,black,TAGBANWA KALAMIAN,,
9759,black,TAUSUG,,
9851,black,TIMUGON MURUT,,
9943,black,TIRURAY,,
10035,black,TURKISH,sijah,s i j a h
10127,black,UGARITIC,,
10219,black,UMIRAY DUMAGET AGTA,,
10311,black,WARAY WARAY,,
10403,black,YAKAN,,
10495,black,YOGAD,,
10587,black,ZAMBOANGUENO,,
10679,black,IMOROD,vaeŋ,v a e ŋ
10771,black,BABUYAN,,
10863,black,BISAYA SABAH,,
10955,black,CAPIZNON,,
11047,black,FINALLIG,,
11139,black,HILIGAYNON,,
11231,black,INABAKNON,,
11323,black,KALAGAN KAAGAN,,
11415,black,KANKANAEY,,
11507,black,MANDAYAN BOSO,,
11599,black,MANDAYAN ISLAM PISO,,
11691,black,SINAUNA,,
11783,black,SOUTHERN KALINGA,,
8,blood,AGTA,dogo,d o g o
100,blood,AKLANON,duguʔ,d u g u ʔ
192,blood,ARTA,,
284,blood,ATTA PAMPLONA,daga,d a g a
376,blood,BAJAU WEST COAST,laʔ,l a ʔ
468,blood,BALANGAW,dala,d a l a
560,blood,BALANGINGI SAMA,lahaʔ,l a h a ʔ
652,blood,BANTON BANTOANON,rogoʔ,r o g o ʔ
744,blood,BASQUE,odol,o d o l
836,blood,BATAK PALAWAN,tagək,t a g ə k
928,blood,BILAAN KORONADAL,litəʔ,l i t ə ʔ
1020,blood,BILAAN SARANGANI,litəʔ,l i t ə ʔ
1112,blood,BONGGI,rah,r a h
1204,blood,BONTOC GUINAANG,dala,d a l a
1296,blood,BUHI,ruguʔ,r u g u ʔ
1388,blood,BUKIDNON BINUKID,laŋəsa,l a ŋ ə s a
1480,blood,BUTUANON,dugo,d u g o
1572,blood,CAIJIA,tʃr,tʃ r
1664,blood,CEBUANO,duguʔ,d u g u ʔ
1756,blood,CENTRAL TAGBANWA,tahik,t a h i k
1848,blood,CUYONON,dugoʔ,d u g o ʔ
1940,blood,DARAGA,duguʔ,d u g u ʔ
2032,blood,DUMAGAT CASIGURAN,digeʔ,d i g e ʔ
2124,blood,DUPANINGAN AGTA,digiʔ,d i g i ʔ
2216,blood,ENGLISH,bləd,b l ə d
2308,blood,ESKAYAN,alwatis,a lw a t i s
2400,blood,ESTONIAN,veri,v e r i
2492,blood,FINNISH,veri,v e r i
2584,blood,FUZHOU CHINESE,haik,h a i k
2676,blood,GADDANG,ada,a d a
2768,blood,HANUNOO,duguʔ,d u g u ʔ
2860,blood,HIGAONON BINUKID,laŋəsa,l a ŋ ə s a
2952,blood,HUNGARIAN,ver,v e r
3044,blood,IBANAG,daga,d a g a
3136,blood,IDAAN,ndaʔ,n d a ʔ
3228,blood,IFUGAO AMGANAD,dala,d a l a
3320,blood,IFUGAO BATAD,dala,d a l a
3412,blood,IFUGAO BAYNINAN,dala,d a l a
3504,blood,ILOKANO,dara,d a r a
3596,blood,ILONGOT KAKIDUGEN,matgə m,m a t g ə # m
3688,blood,INIBALOI,Cala,a l a
3780,blood,IRANUN,ruguʔ,r u g u ʔ
3872,blood,IRIGA,ruguʔ,r u g u ʔ
3964,blood,ISNAG,daga,d a g a
4056,blood,ITAWIT,dEhE,d
4148,blood,ITNEG BINONGAN,dala,d a l a
4240,blood,JAPANESE,Ci,i
4332,blood,KADAZAN,za,z a
4424,blood,KAGAYANEN,ləŋəsa,l ə ŋ ə s a
4516,blood,KALAGAN,duguʔ,d u g u ʔ
4608,blood,KALINGA GUINAANG,dala,d a l a
4700,blood,KALINGA LIMOS,dala,d a l a
4792,blood,KALLAHAN KAYAPA PROPER,dala,d a l a
4884,blood,KANKANAY NORTHERN,basa,b a s a
4976,blood,KAPAMPANGAN,dajaʔ,d a j a ʔ
5068,blood,KINARAY A,dugo,d u g o
5160,blood,KOREAN,pi,p i
5252,blood,LEGAZPI,duguʔ,d u g u ʔ
5344,blood,LIBON,ruguʔ,r u g u ʔ
5436,blood,LIVE,ver,v e r
5528,blood,MAMANWA,dogoʔ,d o g o ʔ
5620,blood,MANIDE,digiʔ,d i g i ʔ
5712,blood,MANOBO ATA,laŋosa,l a ŋ o s a
5804,blood,MANOBO DIBABAWON,laŋəsa,l a ŋ ə s a
5896,blood,MANOBO ILIANEN,ləŋəsa,l ə ŋ ə s a
5988,blood,MANOBO KALAMANSIG COTABATO,dəpanug,d ə p a n u g
6080,blood,MANOBO SARANGANI,dipanog,d i p a n o g
6172,blood,MANOBO TIGWA,laŋəsa,l a ŋ ə s a
6264,blood,MANOBO WESTERN BUKIDNON,ləŋəsa,l ə ŋ ə s a
6356,blood,MANSAKA,duguʔ,d u g u ʔ
6448,blood,MAPUN,lahaʔ,l a h a ʔ
6540,blood,MARANAO,rogoʔ,r o g o ʔ
6632,blood,MASBATENYO,dugo,d u g o
6724,blood,MINANGALI LOWER TANUDAN KALINGA,da8a,d a a
6816,blood,MOKSHA,vjer,v j e r
6908,blood,MOLBOG,dahaʔ,d a h a ʔ
7000,blood,MONGOLIAN,tʃus,tʃ u s
7092,blood,MORO MAGINDANAU,,
7184,blood,NORTHERN CATANDUANES,duguʔ,d u g u ʔ
7276,blood,NORTHERN SORSOGON,duguʔ,d u g u ʔ
7368,blood,OAS,ruguʔ,r u g u ʔ
7460,blood,PALAWANO BATAK,tagək,t a g ə k
7552,blood,PANGASINAN,dala,d a l a
7644,blood,PANGUTARAN SAMA,lahaʔ,l a h a ʔ
7736,blood,PROTO PALAWAN,duguʔ,d u g u ʔ
7828,blood,QUEZON PALAWAN,duguʔ,d u g u ʔ
7920,blood,ROMBLOMANON 2,duguʔ,d u g u ʔ
8012,blood,SAMAL,lahaʔ,l a h a ʔ
8104,blood,SAMBAL BOTOLAN,dajaʔ,d a j a ʔ
8196,blood,SANGIL SARANGANI ISLANDS,dara,d a r a
8288,blood,SEDANG,moheam,m o h e a m
8380,blood,SIBUTU SOUTHERN SAMA,lahaʔ,l a h a ʔ
8472,blood,SOGODNIN BORACAY,dogo,d o g o
8564,blood,SOUTH SAAMI,vərə,v ə r ə
8656,blood,SOUTHERN CATANDUANES,duguʔ,d u g u ʔ
8748,blood,SOUTHERN SORSOGON,duguʔ,d u g u ʔ
8840,blood,SOUTHWEST PALAWANO,dugoʔ,d u g o ʔ
8932,blood,SPANISH,saŋre,s a ŋ r e
9024,blood,SUBANON SIOCON,duguʔ,d u g u ʔ
9116,blood,SUBANUN SINDANGAN,duguʔ,d u g u ʔ
9208,blood,SURIGAONON,dugoʔ,d u g o ʔ
9300,blood,TAGABAWA,dipanug,d i p a n u g
9392,blood,TAGABILI,litoʔ,l i t o ʔ
9484,blood,TAGALOG,dugo,d u g o
9576,blood,TAGBANWA ABORLAN,duguʔ,d u g u ʔ
9668,blood,TAGBANWA KALAMIAN,duguʔ,d u g u ʔ
9760,blood,TAUSUG,duguʔ,d u g u ʔ
9852,blood,TIMUGON MURUT,dadaʔ,d a d a ʔ
9944,blood,TIRURAY,dara,d a r a
10036,blood,TURKISH,kan,k a n
10128,blood,UGARITIC,dm,d m
10220,blood,UMIRAY DUMAGET AGTA,sagu,s a g u
10312,blood,WARAY WARAY,dugo,d u g o
10404,blood,YAKAN,lahaʔ,l a h a ʔ
10496,blood,YOGAD,daga,d a g a
10588,blood,ZAMBOANGUENO,sa*ŋre,s a ŋ r e
10680,blood,IMOROD,rala,r a l a
10772,blood,BABUYAN,raja,r a j a
10864,blood,BISAYA SABAH,dra,d r a
10956,blood,CAPIZNON,dugo,d u g o
11048,blood,FINALLIG,Cara,a r a
11140,blood,HILIGAYNON,dugoʔ,d u g o ʔ
11232,blood,INABAKNON,lahaʔ,l a h a ʔ
11324,blood,KALAGAN KAAGAN,duguʔ,d u g u ʔ
11416,blood,KANKANAEY,dada,d a d a
11508,blood,MANDAYAN BOSO,duguʔ,d u g u ʔ
11600,blood,MANDAYAN ISLAM PISO,duguʔ,d u g u ʔ
11692,blood,SINAUNA,duguʔ,d u g u ʔ
11784,blood,SOUTHERN KALINGA,Cara,a r a
9,bone,AGTA,tulaŋ,t u l a ŋ
101,bone,AKLANON,tuʔan,t u ʔ a n
193,bone,ARTA,sagnit,s a g n i t
285,bone,ATTA PAMPLONA,tulaŋ,t u l a ŋ
377,bone,BAJAU WEST COAST,bokog,b o k o g
469,bone,BALANGAW,toŋal,t o ŋ a l
561,bone,BALANGINGI SAMA,bokog,b o k o g
653,bone,BANTON BANTOANON,suka,s u k a
745,bone,BASQUE,hezur,h e z u r
837,bone,BATAK PALAWAN,tuʔlaŋ,t u ʔ l a ŋ
929,bone,BILAAN KORONADAL,tulon,t u l o n
1021,bone,BILAAN SARANGANI,tulan,t u l a n
1113,bone,BONGGI,tulagn,t u l a g n
1205,bone,BONTOC GUINAANG,toŋʔal,t o ŋ ʔ a l
1297,bone,BUHI,tuʔwaŋ,t u ʔw a ŋ
1389,bone,BUKIDNON BINUKID,tulʔan,t u l ʔ a n
1481,bone,BUTUANON,bukog,b u k o g
1573,bone,CAIJIA,kuituo,k u i t u o
1665,bone,CEBUANO,bukug,b u k u g
1757,bone,CENTRAL TAGBANWA,duhi,d u h i
1849,bone,CUYONON,tulan,t u l a n
1941,bone,DARAGA,tuʔlaŋ,t u ʔ l a ŋ
2033,bone,DUMAGAT CASIGURAN,tulaŋ,t u l a ŋ
2125,bone,DUPANINGAN AGTA,tulaŋ,t u l a ŋ
2217,bone,ENGLISH,bon,b o n
2309,bone,ESKAYAN,giro,g i r o
2401,bone,ESTONIAN,kont,k o n t
2493,bone,FINNISH,luu,l uu
2585,bone,FUZHOU CHINESE,kouk,k o u k
2677,bone,GADDANG,tulaŋ,t u l a ŋ
2769,bone,HANUNOO,butʔul,b u t ʔ u l
2861,bone,HIGAONON BINUKID,tulʔan,t u l ʔ a n
2953,bone,HUNGARIAN,Cont,o n t
3045,bone,IBANAG,tulaŋ,t u l a ŋ
3137,bone,IDAAN,tulaŋ,t u l a ŋ
3229,bone,IFUGAO AMGANAD,tuŋal,t u ŋ a l
3321,bone,IFUGAO BATAD,toŋal,t o ŋ a l
3413,bone,IFUGAO BAYNINAN,tuŋal,t u ŋ a l
3505,bone,ILOKANO,tulaŋ,t u l a ŋ
3597,bone,ILONGOT KAKIDUGEN,tuʔlaŋ,t u ʔ l a ŋ
3689,bone,INIBALOI,pokəl,p o k ə l
3781,bone,IRANUN,tulan,t u l a n
3873,bone,IRIGA,tulaŋ,t u l a ŋ
3965,bone,ISNAG,tulaŋ,t u l a ŋ
4057,bone,ITAWIT,tulEŋ,t u l ŋ
4149,bone,ITNEG BINONGAN,tolʔaŋ,t o l ʔ a ŋ
4241,bone,JAPANESE,hone,h o n e
4333,bone,KADAZAN,tuhaŋ,t u h a ŋ
4425,bone,KAGAYANEN,bəkəg,b ə k ə g
4517,bone,KALAGAN,pisaʔ,p i s a ʔ
4609,bone,KALINGA GUINAANG,tuŋʔal,t u ŋ ʔ a l
4701,bone,KALINGA LIMOS,tulʔaŋ,t u l ʔ a ŋ
4793,bone,KALLAHAN KAYAPA PROPER,pukil,p u k i l
4885,bone,KANKANAY NORTHERN,iŋit,i ŋ i t
4977,bone,KAPAMPANGAN,binjas,b i n j a s
5069,bone,KINARAY A,tulʔan,t u l ʔ a n
5161,bone,KOREAN,bjo,b j o
5253,bone,LEGAZPI,tuʔlaŋ,t u ʔ l a ŋ
5345,bone,LIBON,tulaŋ,t u l a ŋ
5437,bone,LIVE,lju,l j u
5529,bone,MAMANWA,bəkəg,b ə k ə g
5621,bone,MANIDE,bejon,b e j o n
5713,bone,MANOBO ATA,bokog,b o k o g
5805,bone,MANOBO DIBABAWON,bəkəg,b ə k ə g
5897,bone,MANOBO ILIANEN,tulan,t u l a n
5989,bone,MANOBO KALAMANSIG COTABATO,tuʔəlan,t u ʔ ə l a n
6081,bone,MANOBO SARANGANI,toʔlan,t o ʔ l a n
6173,bone,MANOBO TIGWA,tulʔan,t u l ʔ a n
6265,bone,MANOBO WESTERN BUKIDNON,tulan,t u l a n
6357,bone,MANSAKA,pəsaʔ,p ə s a ʔ
6449,bone,MAPUN,towaŋ,t o w a ŋ
6541,bone,MARANAO,tolan,t o l a n
6633,bone,MASBATENYO,tulaŋ,t u l a ŋ
6725,bone,MINANGALI LOWER TANUDAN KALINGA,tuŋa8,t u ŋ a
6817,bone,MOKSHA,pakarj,p a k a r j
6909,bone,MOLBOG,tulaŋ,t u l a ŋ
7001,bone,MONGOLIAN,jas,j a s
7093,bone,MORO MAGINDANAU,tulan,t u l a n
7185,bone,NORTHERN CATANDUANES,tuʔraŋ,t u ʔ r a ŋ
7277,bone,NORTHERN SORSOGON,tulʔaŋ,t u l ʔ a ŋ
7369,bone,OAS,tuʔlaŋ,t u ʔ l a ŋ
7461,bone,PALAWANO BATAK,tulaŋ,t u l a ŋ
7553,bone,PANGASINAN,pokel,p o k e l
7645,bone,PANGUTARAN SAMA,bokog,b o k o g
7737,bone,PROTO PALAWAN,tuʔlaŋ,t u ʔ l a ŋ
7829,bone,QUEZON PALAWAN,tuʔlaŋ,t u ʔ l a ŋ
7921,bone,ROMBLOMANON 2,tujʔan,t u j ʔ a n
8013,bone,SAMAL,koaʔ,k o a ʔ
8105,bone,SAMBAL BOTOLAN,botʔo,b o t ʔ o
8197,bone,SANGIL SARANGANI ISLANDS,duri,d u r i
8289,bone,SEDANG,koSiaŋ,k o i a ŋ
8381,bone,SIBUTU SOUTHERN SAMA,tolaŋ,t o l a ŋ
8473,bone,SOGODNIN BORACAY,tolʔan,t o l ʔ a n
8565,bone,SOUTH SAAMI,moaroə,m o a r o ə
8657,bone,SOUTHERN CATANDUANES,tulʔaŋ,t u l ʔ a ŋ
8749,bone,SOUTHERN SORSOGON,tulʔaŋ,t u l ʔ a ŋ
8841,bone,SOUTHWEST PALAWANO,tulaŋ,t u l a ŋ
8933,bone,SPANISH,weso,w e s o
9025,bone,SUBANON SIOCON,tulan,t u l a n
9117,bone,SUBANUN SINDANGAN,tolan,t o l a n
9209,bone,SURIGAONON,bukog,b u k o g
9301,bone,TAGABAWA,tulan,t u l a n
9393,bone,TAGABILI,tiʔol,t i ʔ o l
9485,bone,TAGALOG,buto,b u t o
9577,bone,TAGBANWA ABORLAN,tuʔlaŋ,t u ʔ l a ŋ
9669,bone,TAGBANWA KALAMIAN,duliʔ,d u l i ʔ
9761,bone,TAUSUG,bukug,b u k u g
9853,bone,TIMUGON MURUT,tulaŋ,t u l a ŋ
9945,bone,TIRURAY,bukal,b u k a l
10037,bone,TURKISH,kemik,k e m i k
10129,bone,UGARITIC,X8Xm,m
10221,bone,UMIRAY DUMAGET AGTA,kaksan,k a ks a n
10313,bone,WARAY WARAY,tulan,t u l a n
10405,bone,YAKAN,tolaŋ,t o l a ŋ
10497,bone,YOGAD,tulaŋ,t u l a ŋ
10589,bone,ZAMBOANGUENO,weso,w e s o
10681,bone,IMOROD,totowaŋ,t o t o w a ŋ
10773,bone,BABUYAN,tohaŋ,t o h a ŋ
10865,bone,BISAYA SABAH,panah,p a n a h
10957,bone,CAPIZNON,tul,t u l
11049,bone,FINALLIG,ikor,i k o r
11141,bone,HILIGAYNON,tulan,t u l a n
11233,bone,INABAKNON,taʔulaŋ,t a ʔ u l a ŋ
11325,bone,KALAGAN KAAGAN,pəsaʔ,p ə s a ʔ
11417,bone,KANKANAEY,toŋa,t o ŋ a
11509,bone,MANDAYAN BOSO,pəsaʔ,p ə s a ʔ
11601,bone,MANDAYAN ISLAM PISO,pusaʔ,p u s a ʔ
11693,bone,SINAUNA,butʔi,b u t ʔ i
11785,bone,SOUTHERN KALINGA,Culi,u l i
10,breast,AGTA,susu,s u s u
102,breast,AKLANON,susu,s u s u
194,breast,ARTA,,
286,breast,ATTA PAMPLONA,gataʔ,g a t a ʔ
378,breast,BAJAU WEST COAST,susu,s u s u
470,breast,BALANGAW,soso,s o s o
562,breast,BALANGINGI SAMA,duduʔ,d u d u ʔ
654,breast,BANTON BANTOANON,susu,s u s u
746,breast,BASQUE,diti,d i t i
838,breast,BATAK PALAWAN,dudu,d u d u
930,breast,BILAAN KORONADAL,tutuʔ,t u t u ʔ
1022,breast,BILAAN SARANGANI,tutuʔ,t u t u ʔ
1114,breast,BONGGI,dudu,d u d u
1206,breast,BONTOC GUINAANG,soso,s o s o
1298,breast,BUHI,susu,s u s u
1390,breast,BUKIDNON BINUKID,,
1482,breast,BUTUANON,dughan,d u gh a n
1574,breast,CAIJIA,mi,m i
1666,breast,CEBUANO,dughan,d u gh a n
1758,breast,CENTRAL TAGBANWA,tuto,t u t o
1850,breast,CUYONON,itən,i t ə n
1942,breast,DARAGA,susu,s u s u
2034,breast,DUMAGAT CASIGURAN,gisat,g i s a t
2126,breast,DUPANINGAN AGTA,gisat,g i s a t
2218,breast,ENGLISH,brEst,b r t
2310,breast,ESKAYAN,palda,p a l d a
2402,breast,ESTONIAN,rind,r i n d
2494,breast,FINNISH,rinta,r i n t a
2586,breast,FUZHOU CHINESE,neiŋ,n e i ŋ
2678,breast,GADDANG,gatat,g a t a t
2770,breast,HANUNOO,susu,s u s u
2862,breast,HIGAONON BINUKID,,
2954,breast,HUNGARIAN,mel,m e l
3046,breast,IBANAG,susu,s u s u
3138,breast,IDAAN,tusu,t u s u
3230,breast,IFUGAO AMGANAD,palagpag,p a l a g p a g
3322,breast,IFUGAO BATAD,huhu,h u h u
3414,breast,IFUGAO BAYNINAN,palagpag,p a l a g p a g
3506,breast,ILOKANO,suso,s u s o
3598,breast,ILONGOT KAKIDUGEN,tutu,t u t u
3690,breast,INIBALOI,soso,s o s o
3782,breast,IRANUN,susu,s u s u
3874,breast,IRIGA,susu,s u s u
3966,breast,ISNAG,gatat,g a t a t
4058,breast,ITAWIT,susu,s u s u
4150,breast,ITNEG BINONGAN,soso,s o s o
4242,breast,JAPANESE,mune,m u n e
4334,breast,KADAZAN,susu,s u s u
4426,breast,KAGAYANEN,susu,s u s u
4518,breast,KALAGAN,susu,s u s u
4610,breast,KALINGA GUINAANG,susu,s u s u
4702,breast,KALINGA LIMOS,susu,s u s u
4794,breast,KALLAHAN KAYAPA PROPER,huhu,h u h u
4886,breast,KANKANAY NORTHERN,soso,s o s o
4978,breast,KAPAMPANGAN,susu,s u s u
5070,breast,KINARAY A,,
5162,breast,KOREAN,kasum,k a s u m
5254,breast,LEGAZPI,susu,s u s u
5346,breast,LIBON,susu,s u s u
5438,breast,LIVE,rinda,r i n d a
5530,breast,MAMANWA,soso,s o s o
5622,breast,MANIDE,,
5714,breast,MANOBO ATA,susu,s u s u
5806,breast,MANOBO DIBABAWON,duduʔ,d u d u ʔ
5898,breast,MANOBO ILIANEN,susu,s u s u
5990,breast,MANOBO KALAMANSIG COTABATO,susu,s u s u
6082,breast,MANOBO SARANGANI,soso,s o s o
6174,breast,MANOBO TIGWA,susu,s u s u
6266,breast,MANOBO WESTERN BUKIDNON,susu,s u s u
6358,breast,MANSAKA,aba,a b a
6450,breast,MAPUN,dakan,d a k a n
6542,breast,MARANAO,soso,s o s o
6634,breast,MASBATENYO,suso,s u s o
6726,breast,MINANGALI LOWER TANUDAN KALINGA,,
6818,breast,MOKSHA,potja,p o t j a
6910,breast,MOLBOG,duduʔ,d u d u ʔ
7002,breast,MONGOLIAN,mem,m e m
7094,breast,MORO MAGINDANAU,susu,s u s u
7186,breast,NORTHERN CATANDUANES,susu,s u s u
7278,breast,NORTHERN SORSOGON,susu,s u s u
7370,breast,OAS,susu,s u s u
7462,breast,PALAWANO BATAK,dudu,d u d u
7554,breast,PANGASINAN,suso,s u s o
7646,breast,PANGUTARAN SAMA,dagha,d a gh a
7738,breast,PROTO PALAWAN,,
7830,breast,QUEZON PALAWAN,,
7922,breast,ROMBLOMANON 2,susu,s u s u
8014,breast,SAMAL,duduʔ,d u d u ʔ
8106,breast,SAMBAL BOTOLAN,nonoʔ,n o n o ʔ
8198,breast,SANGIL SARANGANI ISLANDS,susu,s u s u
8290,breast,SEDANG,tou,t o u
8382,breast,SIBUTU SOUTHERN SAMA,susu,s u s u
8474,breast,SOGODNIN BORACAY,soso,s o s o
8566,breast,SOUTH SAAMI,5amah,a m a h
8658,breast,SOUTHERN CATANDUANES,susu,s u s u
8750,breast,SOUTHERN SORSOGON,susu,s u s u
8842,breast,SOUTHWEST PALAWANO,dudoʔ,d u d o ʔ
8934,breast,SPANISH,peCo,p e o
9026,breast,SUBANON SIOCON,duduʔ,d u d u ʔ
9118,breast,SUBANUN SINDANGAN,duduʔ,d u d u ʔ
9210,breast,SURIGAONON,suso,s u s o
9302,breast,TAGABAWA,susu,s u s u
9394,breast,TAGABILI,tutuʔ,t u t u ʔ
9486,breast,TAGALOG,susu,s u s u
9578,breast,TAGBANWA ABORLAN,duduʔ,d u d u ʔ
9670,breast,TAGBANWA KALAMIAN,susuʔ,s u s u ʔ
9762,breast,TAUSUG,duruʔ,d u r u ʔ
9854,breast,TIMUGON MURUT,titiʔ,t i t i ʔ
9946,breast,TIRURAY,tutuʔ,t u t u ʔ
10038,breast,TURKISH,gəGis,g ə i s
10130,breast,UGARITIC,8d,d
10222,breast,UMIRAY DUMAGET AGTA,gusok,g u s o k
10314,breast,WARAY WARAY,dughan,d u gh a n
10406,breast,YAKAN,susu,s u s u
10498,breast,YOGAD,sussu,s u ss u
10590,breast,ZAMBOANGUENO,teta,t e t a
10682,breast,IMOROD,soso,s o s o
10774,breast,BABUYAN,soso,s o s o
10866,breast,BISAYA SABAH,susu,s u s u
10958,breast,CAPIZNON,dughan,d u gh a n
11050,breast,FINALLIG,susu,s u s u
11142,breast,HILIGAYNON,suso,s u s o
11234,breast,INABAKNON,darakan,d a r a k a n
11326,breast,KALAGAN KAAGAN,susu,s u s u
11418,breast,KANKANAEY,soso,s o s o
11510,breast,MANDAYAN BOSO,susu,s u s u
11602,breast,MANDAYAN ISLAM PISO,susu,s u s u
11694,breast,SINAUNA,susu,s u s u
11786,breast,SOUTHERN KALINGA,susu,s u s u
11,burn,AGTA,,
103,burn,AKLANON,,
195,burn,ARTA,,
287,burn,ATTA PAMPLONA,,
379,burn,BAJAU WEST COAST,,
471,burn,BALANGAW,,
563,burn,BALANGINGI SAMA,,
655,burn,BANTON BANTOANON,,
747,burn,BASQUE,erre,e rr e
839,burn,BATAK PALAWAN,,
931,burn,BILAAN KORONADAL,,
1023,burn,BILAAN SARANGANI,,
1115,burn,BONGGI,,
1207,burn,BONTOC GUINAANG,,
